"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","budget","dataset","epochs","fanout","hidden","layer","mode","num_parts","num_threads","run","sampler","seed","fastladies","accuracy","auroc","dataloading time","end-to-end time","equality","f1","inference time","loss","modelpath","num_edges","num_nodes","overall training time","parity","process cpu times","sampling time","system cpu stats","system cpu times","test-acc","test-auroc","test-f1","time per epoch","used memory","used memory full","sampled_edges","sampled_nodes"
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T20:10:17.000Z","107","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","3","neighbor","10","","0.7060428857803345","0.7701876163482666","6.017175163142383","100.62080448772758","3.9201626777648926","0.709776759147644","2.2001742450520396","0.5900653153657913","2024-05-22-22-10-17-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","91.87732918281108","0.1575082689523697","[2481.66,64.51,0,0.04,0]","0.001137932762503624","[6151822124,31026355987,30349940945,0]","[88051612.5,1172.99,8836560.04,118623233.75,1466.08,0,9832.97,558750.72,0,0]","0.6991426348686218","0.7602521777153015","0.6830870509147644","0.9184529754985123","939.921875","[985579520,8158457856,199172096,2838528,0,3491426304,0,966696960,971969536,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T20:08:25.000Z","104","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","3","neighbor","10","","0.6982455849647522","0.7618575096130371","5.993707029148936","99.22510358225554","4.076913833618164","0.7025365233421326","1.9133900851011276","0.5963468104600906","2024-05-22-22-08-25-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","90.70864225551486","0.2034025490283966","[2440.85,39.93,0,0.04,0]","0.0011361157521605492","[6150720930,31024403505,30348705299,0]","[88049145.03,1172.99,8836492.5,118622161.62,1466.02,0,9830,558739.08,0,0]","0.6999220848083496","0.7544859051704407","0.6799667477607727","0.906762511190027","858.6953125","[900407296,8083812352,199446528,2838528,0,3407122432,0,881573888,886860800,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T20:06:52.000Z","84","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","3","neighbor","10","","0.6974658966064453","0.7595778107643127","6.278549402020872","78.65816465113312","4.913834095001221","0.6937648057937622","1.9677548557519913","0.592310756444931","2024-05-22-22-06-52-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","69.88889398425817","0.1726737767457962","[1907.89,39.68,0,0.04,0]","0.001386172138154507","[6149447066,31022392151,30347484211,0]","[88046723.9,1172.99,8836449.4,118621032.63,1465.97,0,9828.1,558727.56,0,0]","0.7034294605255127","0.7665766477584839","0.6793088912963867","0.69853450788185","929.3828125","[974528512,8232947712,198848512,2838528,0,3482214400,0,955457536,960788480,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T20:05:32.000Z","72","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","3","neighbor","10","","0.6810916066169739","0.7363274097442627","5.908533355221152","66.29971371591091","4.61714506149292","0.6848998665809631","1.961561159230769","0.6065219044685364","2024-05-22-22-05-32-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","57.908004379831254","0.3063707649707794","[1611.27,24.84,0,0.04,0]","0.00122153852134943","[6148498417,31020620125,30346531203,0]","[88044830.44,1172.99,8836406.65,118620028.19,1465.92,0,9826.59,558718.28,0,0]","0.7014809250831604","0.7549529671669006","0.6743197441101074","0.5787409263756126","858.828125","[900546560,8034938880,198524928,2838528,0,3407745024,0,881868800,887145472,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T20:04:20.000Z","64","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","3","neighbor","10","","0.6346978545188904","0.7000634670257568","5.925193928182125","58.14183238334954","6.530153274536133","0.6530914306640625","1.7292021419852972","0.6352132707834244","2024-05-22-22-04-20-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","49.94931264407933","0.4701730012893677","[1355.91,25.53,0,0.04,0]","0.0011584265157580376","[6147746007,31018958068,30345737654,0]","[88043227.63,1172.99,8836378.68,118619102.17,1465.89,0,9825.52,558709.93,0,0]","0.6932969689369202","0.7401315569877625","0.6893012523651123","0.4991697044204921","837.1640625","[877830144,8217845760,199151616,2838528,0,3385434112,0,858574848,863831040,0]","",""
"gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T20:03:19.000Z","53","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","3","neighbor","10","","0.5957115292549133","0.627500057220459","6.336064958013594","47.77178704552352","6.4567766189575195","0.6094161868095398","1.4119981620460749","0.6734586358070374","2024-05-22-22-03-20-gcn-pokec-z-neighbor-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","39.50211848504841","0.04047858715057373","[1054.56,24.59,0,0.04,0]","0.001207134686410427","[6146993908,31017379503,30345045939,0]","[88041881.82,1172.99,8836350,118618236.53,1465.85,0,9824.6,558703.87,0,0]","0.614575207233429","0.7082797288894653","0.677113950252533","0.3946771349105984","813.7734375","[853303296,8465428480,198397952,2838528,0,3364868096,0,834822144,839950336,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T16:25:57.000Z","209","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","2","vrgcn","10","","0.7153996229171753","0.7925492525100708","5.89100472163409","203.8944326452911","7.04941987991333","0.7247360348701477","1.8525029886513948","0.45537787675857544","2024-05-22-18-25-57-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","189.6137436889112","0.1603430211544037","[4188.41,353.51,0.01,0.04,0]","6.002996498718858","[6025499966,30779677065,30217156861,0]","[87790392.68,1172.99,8829970.71,118466268.55,1460.86,0,9502.82,557354.64,0,0]","0.7162899374961853","0.7860126495361328","0.7129337787628174","1.895809255419299","1692.2734375","[1774477312,23027535872,199045120,2838528,0,4590055424,0,1755459584,1760704512,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T16:22:25.000Z","204","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","2","vrgcn","10","","0.7134503126144409","0.7925898432731628","5.838987230323255","200.0462697884068","6.929272651672363","0.7225368022918701","1.7187530091032386","0.4546914547681809","2024-05-22-18-22-25-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","186.071126033552","0.15974277257919312","[4126.51,343,0,0.04,0]","5.896344776265323","[6023541134,30776333178,30214962828,0]","[87786233.92,1172.99,8829615.96,118463911.65,1460.83,0,9498.77,557328.96,0,0]","0.7147310972213745","0.7861909866333008","0.7097541689872742","1.8603878065291792","1657.6796875","[1738203136,22921596928,198275072,2838528,0,4572966912,0,1719447552,1724618752,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T16:19:12.000Z","185","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","2","vrgcn","10","","0.7204678654670715","0.7928345203399658","5.858034025877714","177.99565842561424","7.129965782165527","0.7303497791290283","1.27608678676188","0.4552617222070694","2024-05-22-18-19-13-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","164.27102971076965","0.16527864336967468","[3931.36,300.71,0,0.04,0]","6.055176447145641","[6021630559,30772962051,30212807388,0]","[87782127.95,1172.99,8829271.01,118461531.73,1460.77,0,9494.01,557306.71,0,0]","0.715120792388916","0.7855839729309082","0.7123180031776428","1.6423855573963373","1865.515625","[1956134912,23030317056,198131712,2838528,0,4837470208,0,1937649664,1942873088,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T16:16:06.000Z","179","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","2","vrgcn","10","","0.7185184955596924","0.790065586566925","5.856606438755989","172.29155712388456","7.065763473510742","0.7295880317687988","1.162455170415342","0.4554291144013405","2024-05-22-18-16-07-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","158.87008125521243","0.16187018156051636","[3829.91,287.08,0,0.04,0]","5.8887470150366426","[6019835023,30769794675,30210807649,0]","[87778220.5,1172.99,8828968.53,118459643.09,1460.73,0,9489.11,557286.52,0,0]","0.7182385325431824","0.7857714891433716","0.713890016078949","1.588356413282454","1819.40625","[1907785728,22991138816,199061504,2838528,0,4786180096,0,1889263616,1894522880,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T16:13:40.000Z","138","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","2","vrgcn","10","","0.7107212543487549","0.7847004532814026","5.853050487115979","131.11860284022987","6.432248115539551","0.716360867023468","0.820940419100225","0.4663483127951622","2024-05-22-18-13-40-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","118.00752299651504","0.15477176010608673","[3202.98,130.28,0,0.04,0]","5.928410721942782","[6017948298,30766589572,30208821092,0]","[87774413.7,1172.99,8828679.77,118457773.76,1460.71,0,9484.54,557253.23,0,0]","0.7166796326637268","0.781426727771759","0.7086172103881836","1.1797360557131469","1833.43359375","[1922494464,22976331776,199106560,2838528,0,4807499776,0,1904164864,1909440512,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[8]-None-1000","finished","-","","","2024-05-22T16:11:24.000Z","128","","gcn","1024","1000","pokec-z","100","[8]","16","2","cpu","10","32","2","vrgcn","10","","0.7083820700645447","0.7796831130981445","5.8592544849962","122.3818604554981","6.7754926681518555","0.7213114500045776","1.240973150357604","0.4608840048313141","2024-05-22-18-11-24-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[8]-None-1000.pkl","1303712","67796","108.63026246987285","0.151765376329422","[2972.96,112.27,0,0.04,0]","6.130386982113123","[6016538917,30764019683,30207233974,0]","[87771227.4,1172.99,8828546.45,118456480.77,1460.68,0,9480.18,557235.99,0,0]","0.7127825617790222","0.7805944681167603","0.7113200426101685","1.0859651123080405","1766.83203125","[1852657664,22991577088,199004160,2838528,0,4710756352,0,1833779200,1839037440,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[6]-None-1000","finished","-","","","2024-05-22T16:09:19.000Z","117","","gcn","1024","1000","pokec-z","100","[6]","16","2","cpu","10","32","2","vrgcn","10","","0.7126705646514893","0.779809832572937","5.84315266367048","110.8679169639945","7.181944847106934","0.7281445860862732","1.2179544968530536","0.4562651962041855","2024-05-22-18-09-19-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[6]-None-1000.pkl","1303712","67796","97.48873588815331","0.1516474485397339","[2699.22,95.53,0,0.04,0]","5.749441167339683","[6015196477,30761449810,30205753949,0]","[87768266.09,1172.99,8828431.13,118455227.2,1460.65,0,9475.54,557219.88,0,0]","0.7194076180458069","0.786298394203186","0.7169811129570007","0.9745525577012448","1641.05078125","[1720766464,22982815744,198967296,2838528,0,4525318144,0,1702027264,1707260928,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[4]-None-1000","finished","-","","","2024-05-22T16:07:20.000Z","111","","gcn","1024","1000","pokec-z","100","[4]","16","2","cpu","10","32","2","vrgcn","10","","0.7017543911933899","0.7754685878753662","5.868489990010858","103.86537837423384","7.290799617767334","0.7237269878387451","1.1578335827216506","0.45760539174079895","2024-05-22-18-07-21-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[4]-None-1000.pkl","1303712","67796","90.35881191771476","0.154249906539917","[2568.46,78.53,0,0.04,0]","5.930958735756576","[6013907738,30758890081,30204411329,0]","[87765578.59,1172.99,8828332.33,118454017.7,1460.61,0,9471.12,557203.22,0,0]","0.7174590826034546","0.7859516143798828","0.7157977223396301","0.9032662262860686","1451.01171875","[1521496064,22870577152,198733824,2838528,0,4303298560,0,1503023104,1508186112,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[2]-None-1000","finished","-","","","2024-05-22T16:05:35.000Z","98","","gcn","1024","1000","pokec-z","100","[2]","16","2","cpu","10","32","2","vrgcn","10","","0.6721247434616089","0.7451646327972412","5.933063325472176","93.40902691986412","6.744960784912109","0.7120848894119263","1.221475439146161","0.4677455797791481","2024-05-22-18-05-35-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[2]-None-1000.pkl","1303712","67796","79.78227147925645","0.12384429574012756","[2273.49,73.45,0,0.05,0]","5.9502008724957705","[6012605065,30756312791,30203135574,0]","[87763023.85,1172.99,8828250.65,118452953.16,1460.59,0,9466.93,557188.77,0,0]","0.7190179228782654","0.7849458456039429","0.7155818343162537","0.7974584478139878","1293.734375","[1356578816,22808907776,199168000,2838528,0,4164911104,0,1337516032,1342818304,0]","",""
"gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[1]-None-1000","finished","-","","","2024-05-22T16:03:52.000Z","95","","gcn","1024","1000","pokec-z","100","[1]","16","2","cpu","10","32","2","vrgcn","10","","0.6413255333900452","0.6884400844573975","5.984691450372338","88.12137194070965","5.82230281829834","0.6987557411193848","1.4943772777915","0.48845355957746506","2024-05-22-18-03-53-gcn-pokec-z-vrgcn-cpu-32-100-2-16-10-1024-[1]-None-1000.pkl","1303712","67796","74.26824672427028","0.099605530500412","[2191.23,27.1,0,0.03,0]","5.861889593303204","[6011357123,30753992541,30201980886,0]","[87760764.07,1172.99,8828173.98,118451867.78,1460.56,0,9463.34,557174.65,0,0]","0.7096648216247559","0.7788217663764954","0.7124662399291992","0.7423125008493662","836.2421875","[876863488,8103682048,198238208,2838528,0,3390877696,0,858259456,863479808,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[50]-None-1000","finished","-","","","2024-05-22T15:59:32.000Z","252","","gcn","1024","1000","pokec-z","100","[50]","16","2","cpu","10","32","2","shadow","10","","0.9126515984535216","0.6119145750999451","5.916569780558348","246.4109559757635","64.47108459472656","0.009258545003831388","1.8743268577381968","0.30371153354644775","2024-05-22-17-59-32-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[50]-None-1000.pkl","1303712","67796","238.11485871858895","1.8008317947387695","[3396.31,186.33,0,0.05,0]","0.0013596685603260994","[6010182261,30751935427,30200877967,0]","[87758583.97,1172.99,8828143.57,118450829.83,1460.51,0,9460.49,557164.33,0,0]","0.4707716405391693","0.5892007946968079","0.027220631018280983","2.3808280252572147","1029.03515625","[1079021568,8152633344,199581696,2838528,0,3598299136,0,1060282368,1065450496,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[40]-None-1000","finished","-","","","2024-05-22T15:55:20.000Z","244","","gcn","1024","1000","pokec-z","100","[40]","16","2","cpu","10","32","2","shadow","10","","0.9118434190750122","0.6122817993164062","5.920734867453575","239.11352905072272","65.83207702636719","0.003336510853841901","1.892231548205018","0.30431031435728073","2024-05-22-17-55-20-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[40]-None-1000.pkl","1303712","67796","230.75448524951935","1.8743505477905271","[3357.94,179.84,0,0.05,0]","0.0011552870273590088","[6009234301,30749746228,30199282959,0]","[87755209.71,1172.99,8827955.23,118446129.37,1460.39,0,9457.31,557146.78,0,0]","0.4699922204017639","0.5899763107299805","0.024390242993831635","2.307224450856447","1052.890625","[1104035840,8179261440,198443008,2838528,0,3625701376,0,1085198336,1090363392,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[30]-None-1000","finished","-","","","2024-05-22T15:51:21.000Z","231","","gcn","1024","1000","pokec-z","100","[30]","16","2","cpu","10","32","2","shadow","10","","0.9112697243690492","0.6109322309494019","6.033654632978141","225.3084413819015","66.52482604980469","0.00067125353962183","2.278874489478767","0.30525874346494675","2024-05-22-17-51-22-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[30]-None-1000.pkl","1303712","67796","216.47387736849487","1.8484582901000977","[3248.42,163.26,0,0.03,0]","0.0012058969587087631","[6008275113,30747559600,30197692235,0]","[87751870.38,1172.99,8827773.48,118441606.54,1460.29,0,9454.26,557128.6,0,0]","0.46921277046203613","0.5907976031303406","0.021551724523305893","2.1644069812446833","1002.68359375","[1051389952,8128086016,199327744,2838528,0,3571458048,0,1032822784,1038038016,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[20]-None-1000","finished","-","","","2024-05-22T15:47:35.000Z","218","","gcn","1024","1000","pokec-z","100","[20]","16","2","cpu","10","32","2","shadow","10","","0.9094489216804504","0.6181657910346985","5.929195928387344","213.4448002241552","64.27139282226562","0.002595235826447606","1.906755382195115","0.3066205382347107","2024-05-22-17-47-35-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[20]-None-1000.pkl","1303712","67796","205.08534745965153","1.7560176849365234","[3256.14,145.87,0,0.04,0]","0.0012966599315404892","[6007313786,30745435631,30196154089,0]","[87748643.35,1172.99,8827608.3,118437410.77,1460.14,0,9450.99,557110.71,0,0]","0.4699922204017639","0.5938899517059326","0.024390242993831635","2.0505270405020566","1006.18359375","[1055059968,8136613888,198676480,2838528,0,3578003456,0,1036156928,1041431552,0]","",""
"gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[10]-None-1000","finished","-","","","2024-05-22T15:45:01.000Z","146","","gcn","1024","1000","pokec-z","100","[10]","16","2","cpu","10","32","2","shadow","10","","0.9029569625854492","0.6171633005142212","5.856418670155108","140.94638218078762","66.34430694580078","0.0017596782417967916","1.5003069220110774","0.31807147711515427","2024-05-22-17-45-01-gcn-pokec-z-shadow-cpu-32-100-2-16-10-1024-[10]-None-1000.pkl","1303712","67796","133.06747770216316","1.805196762084961","[2210.37,85.26,0,0.04,0]","0.0012504151090979576","[6006236727,30743263643,30194583596,0]","[87745409.58,1172.99,8827460.29,118433573.96,1460.05,0,9447.87,557083.57,0,0]","0.4703819155693054","0.5971220135688782","0.025806451216340065","1.3303024151083085","900.25390625","[943984640,8052895744,198643712,2838528,0,3461283840,0,925417472,930677760,0]","",""
